fecha,ubicacion,departamento,cultivo,latitud,longitud,altitud_m,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS2M,pH_suelo,humedad_suelo_pct
2020-10-02,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.12,29.87,16.39,83.07,9.32,20.23,1.65,6.61,28.4
2020-10-03,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.82,28.5,16.46,76.37,5.71,18.31,1.95,5.82,27.38
2020-10-04,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.74,27.81,17.31,81.32,22.41,14.2,1.73,6.22,38.56
2020-10-05,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.86,29.75,16.92,81.18,0.0,14.97,1.53,6.34,27.59
2020-10-06,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.48,27.78,17.4,77.54,0.0,16.38,2.01,5.98,36.25
2020-10-07,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.97,27.33,17.47,94.53,11.52,17.08,1.13,6.47,29.77
2020-10-08,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.38,29.31,16.13,81.17,10.95,15.0,1.6,6.41,42.49
2020-10-09,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.03,28.93,17.38,80.29,0.0,15.54,1.84,6.39,31.43
2020-10-10,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.62,26.97,16.94,82.31,3.56,15.83,1.78,6.48,21.18
2020-10-11,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.62,27.83,15.03,82.39,20.66,17.44,1.73,7.03,36.3
2020-10-12,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.7,29.9,15.94,79.23,15.95,16.78,1.89,6.43,36.95
2020-10-13,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.78,28.08,16.02,77.72,2.85,15.16,0.94,6.14,21.53
2020-10-14,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.72,27.67,17.94,81.15,8.67,12.41,1.45,6.36,34.34
2020-10-15,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.51,28.06,16.91,81.71,0.0,19.36,1.34,6.54,25.1
2020-10-16,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.3,31.25,16.93,83.01,37.35,15.7,1.18,5.93,38.28
2020-10-17,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.29,28.51,16.3,70.89,12.69,13.67,1.63,6.58,29.36
2020-10-18,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.75,27.52,17.51,74.49,0.14,19.96,1.31,6.27,25.71
2020-10-19,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.89,27.63,16.63,78.75,0.0,16.06,1.7,6.53,31.33
2020-10-20,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.25,27.98,16.67,92.8,9.07,15.2,0.43,6.92,35.46
2020-10-21,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.88,31.29,18.08,73.67,7.36,19.4,0.81,6.63,36.07
2020-10-22,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.79,27.44,14.91,89.63,1.25,14.47,2.3,6.01,27.75
2020-10-23,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.64,30.32,16.01,80.1,0.0,17.36,1.14,5.92,25.43
2020-10-24,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.88,29.44,16.19,83.26,0.0,16.77,1.28,6.31,28.29
2020-10-25,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.13,26.42,16.73,75.17,0.0,16.58,1.11,6.17,26.17
2020-10-26,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.65,28.21,15.34,81.09,6.8,17.45,1.75,7.04,28.84
2020-10-27,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.67,27.74,16.99,78.94,11.32,17.34,1.37,6.24,23.19
2020-10-28,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.52,27.94,17.65,69.65,3.02,19.27,1.44,6.39,27.53
2020-10-29,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.63,28.78,17.06,79.0,5.51,17.69,1.57,6.53,22.11
2020-10-30,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.17,29.02,15.88,77.02,0.0,19.21,1.39,6.08,32.14
2020-10-31,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,20.64,26.91,16.64,78.36,8.39,16.51,1.53,5.81,30.22
2020-11-01,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.86,29.83,15.36,82.53,0.0,16.52,1.7,6.16,28.46
2020-11-02,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,20.52,25.86,16.8,86.51,0.0,18.6,1.22,6.4,25.09
2020-11-03,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.09,28.05,16.18,89.9,16.46,15.35,1.52,6.09,31.36
2020-11-04,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.38,28.7,17.83,81.4,2.14,13.69,1.03,6.88,31.53
2020-11-05,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.08,26.92,18.09,76.57,14.55,18.31,1.67,6.76,39.45
2020-11-06,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,24.22,27.6,16.68,90.53,0.0,12.22,1.07,7.01,26.67
2020-11-07,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.42,28.26,18.22,76.01,0.0,16.02,0.95,6.95,23.53
2020-11-08,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.11,27.11,16.98,73.76,2.57,15.83,0.98,7.0,21.21
2020-11-09,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,20.84,26.56,17.53,72.1,4.7,15.47,1.77,,28.93
2020-11-10,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.06,27.12,15.94,85.81,6.91,14.25,0.84,6.7,35.9
2020-11-11,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.52,26.39,16.55,73.8,34.11,16.91,0.97,6.59,34.14
2020-11-12,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.37,30.02,16.81,83.7,0.0,15.98,0.9,6.0,26.5
2020-11-13,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.23,27.87,16.05,89.87,0.0,15.1,1.34,,24.31
2020-11-14,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.9,27.66,17.78,73.36,0.0,17.09,1.6,6.73,33.26
2020-11-15,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.85,27.92,16.78,77.37,4.56,16.87,1.56,6.03,38.73
2020-11-16,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.52,28.66,16.9,75.3,0.0,17.06,1.16,6.65,27.02
2020-11-17,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.32,26.68,18.45,84.57,0.0,14.96,1.36,6.65,29.41
2020-11-18,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,20.47,29.83,15.8,81.23,3.03,12.85,1.34,6.88,30.9
2020-11-19,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.7,28.71,15.77,79.89,6.56,15.22,1.49,6.31,23.55
2020-11-20,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.34,29.79,15.5,83.92,8.01,17.94,1.85,6.81,30.8
2020-11-21,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.45,28.41,14.86,79.67,5.18,15.28,2.11,6.01,30.69
2020-11-22,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.11,29.36,16.41,75.5,11.92,19.09,1.59,6.72,26.74
2020-11-23,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.77,27.46,16.99,72.64,0.0,17.91,1.64,6.62,17.47
2020-11-24,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.57,28.52,18.84,84.51,1.08,15.07,1.59,6.27,24.18
2020-11-25,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.36,27.1,14.74,80.88,2.8,,2.19,6.09,42.32
2020-11-26,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.14,26.81,16.37,79.96,11.47,16.69,1.61,6.25,26.46
2020-11-27,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.49,27.82,15.76,81.84,12.32,16.27,2.34,6.72,38.66
2020-11-28,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,24.1,26.56,16.92,79.85,24.55,17.41,,,27.51
2020-11-29,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.52,28.85,16.24,87.19,7.42,14.97,1.46,6.26,32.12
2020-11-30,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.71,28.52,15.26,82.21,0.0,14.58,1.22,6.58,30.79
2020-12-01,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.36,30.31,16.06,78.08,0.0,18.44,1.22,6.54,
2020-12-02,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.77,29.55,15.37,75.72,0.0,15.63,1.25,6.83,26.01
2020-12-03,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.87,27.45,14.64,80.3,0.0,18.98,1.51,6.34,25.01
2020-12-04,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.56,28.72,16.0,74.86,0.0,19.72,1.48,6.23,21.4
2020-12-05,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.08,27.61,14.76,85.82,0.0,19.48,1.99,6.28,30.98
2020-12-06,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.98,26.74,15.41,71.72,0.0,17.62,2.48,6.68,29.23
2020-12-07,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,24.5,27.09,14.92,77.41,0.0,15.18,1.4,,36.96
2020-12-08,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.49,29.74,16.31,86.45,4.3,18.13,0.78,6.53,20.79
2020-12-09,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,24.19,29.59,16.0,78.55,0.0,15.83,1.62,6.1,34.66
2020-12-10,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,24.56,28.59,16.72,79.33,0.0,20.31,1.9,6.25,31.77
2020-12-11,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.95,28.3,17.01,76.97,0.0,17.93,1.47,6.52,36.14
2020-12-12,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.23,27.76,16.58,81.47,0.0,20.14,1.34,6.83,24.29
2020-12-13,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.1,29.67,17.59,85.94,12.04,17.41,2.22,6.65,35.36
2020-12-14,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.64,28.59,16.28,81.76,11.2,16.17,1.37,5.79,28.19
2020-12-15,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.57,29.81,16.62,74.22,0.0,15.9,0.8,6.19,29.22
2020-12-16,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.6,27.68,17.17,84.38,0.0,17.25,1.97,5.58,26.49
2020-12-17,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.22,29.15,14.13,60.56,0.0,14.46,1.5,6.38,25.57
2020-12-18,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.12,27.48,16.59,70.31,0.0,18.74,1.62,6.24,22.05
2020-12-19,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.88,28.16,15.52,80.63,4.63,16.56,1.49,5.8,34.08
2020-12-20,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.21,28.19,15.1,70.21,0.0,18.31,1.75,5.65,35.3
2020-12-21,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.42,30.38,15.42,83.69,0.0,14.16,1.63,6.05,33.43
2020-12-22,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.48,28.52,16.89,75.81,0.0,14.33,1.62,6.23,30.88
2020-12-23,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.17,27.59,17.51,73.31,13.46,14.22,1.4,6.47,33.8
2020-12-24,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.81,27.45,16.85,79.83,0.0,16.54,1.24,6.51,30.47
2020-12-25,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.34,31.12,17.22,79.57,3.91,15.6,0.93,6.23,18.73
2020-12-26,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.26,27.68,17.3,79.92,0.0,15.11,1.33,6.43,38.89
2020-12-27,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.4,27.62,16.24,78.7,8.06,15.22,1.59,6.16,25.34
2020-12-28,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.51,28.24,15.75,77.51,14.34,14.27,1.31,6.45,28.12
2020-12-29,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.12,27.61,18.2,70.3,0.0,18.74,1.72,6.37,34.02
2020-12-30,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.09,29.0,15.44,77.57,0.0,14.93,0.56,6.6,30.14
2020-12-31,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.58,30.01,15.32,65.94,0.0,15.35,1.37,6.5,33.24
2021-01-01,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.84,28.84,15.88,79.07,0.0,20.97,1.89,6.62,24.12
2021-01-02,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.6,28.24,16.04,71.03,0.0,15.64,1.66,6.56,37.77
2021-01-03,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.88,27.49,17.82,76.81,0.0,17.38,1.1,6.02,29.26
2021-01-04,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.32,30.62,14.71,63.26,0.0,20.81,1.47,7.44,30.47
2021-01-05,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.67,27.71,15.5,78.55,0.02,19.64,2.8,6.22,23.3
2021-01-06,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.4,31.69,19.08,70.64,0.0,17.84,1.23,,27.83
2021-01-07,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.55,28.86,14.85,78.88,0.0,17.9,1.96,6.26,25.09
2021-01-08,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.99,29.01,15.42,74.1,2.7,18.78,1.53,6.24,
2021-01-09,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.17,30.06,16.04,76.83,1.77,20.1,1.65,7.15,22.52
2021-01-10,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.27,29.84,17.07,76.14,9.03,18.05,2.0,6.27,27.03
2021-01-11,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.18,26.47,17.8,71.34,7.55,17.91,2.02,6.26,19.77
2021-01-12,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.95,31.07,16.71,70.83,3.61,16.06,2.49,6.71,21.1
2021-01-13,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.99,28.81,15.63,68.85,0.0,17.34,2.1,6.38,21.11
2021-01-14,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.29,28.13,16.43,71.55,0.0,21.52,1.57,6.06,23.35
2021-01-15,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,24.62,30.19,18.16,77.47,0.0,16.12,1.6,6.39,27.62
2021-01-16,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.22,29.16,15.84,83.68,5.34,18.36,2.68,6.24,
2021-01-17,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.9,29.04,16.94,75.04,0.0,20.67,1.37,6.46,26.51
2021-01-18,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.62,30.08,16.21,72.11,0.0,16.5,1.16,6.23,19.74
2021-01-19,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.12,30.81,17.71,81.73,0.0,15.77,1.78,6.75,25.03
2021-01-20,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.94,30.14,16.54,72.23,9.27,17.21,2.21,6.85,30.18
2021-01-21,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.65,30.6,17.74,76.98,0.0,16.56,1.51,6.33,31.47
2021-01-22,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.78,30.08,17.92,79.99,0.0,20.13,1.56,6.46,27.36
2021-01-23,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.26,30.56,15.35,76.29,0.0,17.39,1.83,6.03,34.0
2021-01-24,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.26,28.16,15.29,81.19,0.0,15.97,2.34,5.77,25.47
2021-01-25,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.83,30.16,17.28,80.62,0.0,16.62,1.9,6.48,32.56
2021-01-26,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.86,28.38,16.58,74.04,1.36,20.78,1.43,5.96,32.11
2021-01-27,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.12,28.29,16.62,74.4,1.26,14.47,1.48,6.24,30.42
2021-01-28,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.04,29.61,17.68,84.33,0.0,16.26,,6.57,28.03
2021-01-29,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.82,32.35,16.15,75.47,0.0,18.25,1.44,6.16,29.3
2021-01-30,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.27,28.67,15.55,79.09,2.72,17.56,1.25,6.09,28.51
2021-01-31,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.96,27.84,14.83,73.07,0.0,20.21,1.6,5.98,28.81
2021-02-01,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.82,29.47,16.35,78.05,0.0,19.51,0.95,6.41,27.42
2021-02-02,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,24.03,29.02,16.42,69.98,21.49,23.88,2.68,6.62,30.88
2021-02-03,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.21,28.69,16.3,72.88,0.0,16.51,1.56,7.11,20.28
2021-02-04,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,24.09,28.73,15.8,72.92,9.99,20.34,1.72,6.15,36.82
2021-02-05,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.26,31.17,16.61,74.7,10.85,20.05,2.48,6.21,36.59
2021-02-06,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.81,28.66,15.92,76.64,0.0,17.73,1.95,6.06,30.37
2021-02-07,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.32,27.85,16.67,74.92,0.0,18.6,2.0,7.0,35.3
2021-02-08,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.18,28.84,17.41,68.63,0.0,17.78,1.69,6.25,29.0
2021-02-09,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.5,31.26,17.34,73.31,6.16,16.38,1.32,6.11,25.16
2021-02-10,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.65,27.79,15.6,76.95,0.0,19.73,1.26,6.5,31.62
2021-02-11,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,24.45,31.02,16.25,78.05,0.0,21.11,1.14,5.98,20.25
2021-02-12,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.46,29.29,16.35,73.88,0.0,18.73,1.53,6.89,19.17
2021-02-13,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.0,29.27,15.85,79.04,0.0,19.44,1.93,6.3,26.17
2021-02-14,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.11,28.62,18.58,82.23,0.0,22.1,1.97,6.46,23.61
2021-02-15,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.69,28.4,15.38,78.5,0.0,15.35,,7.24,30.23
2021-02-16,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.3,28.31,17.0,75.21,0.0,20.86,1.84,5.9,28.43
2021-02-17,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.23,29.66,17.38,76.9,5.12,17.97,1.81,6.62,39.6
2021-02-18,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.8,30.8,16.78,82.34,10.37,17.14,1.06,6.16,28.22
2021-02-19,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,24.45,30.45,15.54,84.39,0.0,17.11,1.62,6.92,23.9
2021-02-20,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.19,29.73,16.83,78.21,5.73,18.94,2.25,6.79,26.15
2021-02-21,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.97,27.91,16.65,68.28,0.0,15.52,1.96,6.23,30.36
2021-02-22,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.45,28.49,16.48,66.24,0.0,21.13,1.73,6.15,29.94
2021-02-23,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.14,30.21,16.56,65.27,0.0,20.42,1.92,6.13,24.04
2021-02-24,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.18,31.95,16.93,82.33,0.0,15.39,1.66,6.26,29.55
2021-02-25,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,21.0,30.28,17.91,72.89,16.15,20.18,2.36,7.18,28.51
2021-02-26,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.57,31.47,17.24,78.37,0.0,18.1,2.32,6.52,31.96
2021-02-27,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,24.2,31.57,16.9,75.18,0.0,16.68,1.39,5.97,31.27
2021-02-28,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.8,29.59,18.33,81.81,0.0,17.16,2.56,6.83,25.88
2021-03-01,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.32,28.57,16.26,74.81,0.0,15.87,2.13,6.58,17.56
2021-03-02,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.71,30.35,17.18,76.25,7.43,19.29,1.3,6.2,33.92
2021-03-03,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.26,29.27,15.82,80.16,11.42,21.69,1.5,6.67,40.9
2021-03-04,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.75,29.94,16.74,77.83,0.0,20.92,1.77,6.29,34.07
2021-03-05,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.84,28.82,17.51,72.76,0.0,19.89,1.77,6.85,27.48
2021-03-06,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.59,29.88,15.58,73.9,0.0,21.02,1.35,6.78,31.92
2021-03-07,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.27,31.71,15.78,80.68,2.71,16.66,1.57,6.37,29.75
2021-03-08,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.86,30.88,17.83,73.43,0.0,15.03,2.04,6.34,33.7
2021-03-09,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.76,30.61,16.61,76.79,0.0,21.76,1.87,6.84,26.06
2021-03-10,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.28,30.04,16.76,74.49,2.07,22.39,1.06,6.77,35.07
2021-03-11,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,24.38,28.46,16.58,73.86,0.64,18.91,1.56,6.48,32.27
2021-03-12,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,23.0,27.94,17.06,78.85,0.0,19.51,1.41,6.09,23.94
2021-03-13,Caicedonia_VAC,Valle del Cauca,caña_de_azúcar,4.33,-75.83,1100,22.96,27.9,15.44,73.21,0.0,18.32,2.07,6.8,20.14
